"CODICE_VIA";"NUMEROCOMPLETO";"MUNICIPIO";"STATOCIVICO";"GAUSSB_X";"GAUSSB_Y";"WGS84_X";"WGS84_Y";"WEBMERCATOR_X";"WEBMERCATOR_Y";"LAT_WGS84";"LONG_WGS84";"DATA_MODFINE";"IDMASTER";"LIVELLO"
6632;"";"7";8;1510007,8188;5034692,4797;509979,9158;5034672,4406;1016086,6921;5695106,2795;45,465508;9,127662;0;184944;0
6633;"";"7";8;1509697,5519;5034480,2456;509669,6557;5034460,2092;1015644,4216;5694803,7618;45,463602;9,123689;0;184945;0
6634;"";"7";8;1510406,5064;5034662,8459;510378,5961;5034642,809;1016654,3366;5695063,0222;45,465235;9,132761;0;184946;0
6635;"";"7";8;1510194,059;5034534,5382;510166,1532;5034514,5028;1016351,5273;5694880,2095;45,464083;9,130041;0;184947;0
6636;"";"7";8;1510151,3764;5034602,3392;510123,4711;5034582,3024;1016290,9057;5694977,1716;45,464694;9,129497;0;184948;0
6637;"";"7";8;1510211,3674;5034467,7236;510183,4616;5034447,6896;1016376,0193;5694784,716;45,463482;9,130261;0;184949;0
6638;"";"7";8;1510255,0889;5034477,4063;510227,1822;5034457,3723;1016438,297;5694798,4478;45,463568;9,130821;0;184950;0
6639;"";"7";8;1510296,7533;5034474,5848;510268,8458;5034454,551;1016497,6167;5694794,3201;45,463542;9,131353;0;184951;0
6640;"";"7";8;1510547,2547;5034427,6611;510519,3427;5034407,6292;1016854,1959;5694726,6933;45,463116;9,134557;0;184952;0
6641;"";"7";8;1510593,9915;5034578,847;510566,0779;5034558,8125;1016921,1052;5694942,571;45,464476;9,135158;0;184953;0
6642;"";"7";8;1510624,9885;5034511,2171;510597,0747;5034491,184;1016965,0809;5694845,8776;45,463867;9,135553;0;184954;0
6643;"";"7";8;1509188,5595;5034168,0105;509160,6743;5034147,9779;1014919,0163;5694358,7907;45,460798;9,117173;0;184955;0
6644;"";"6";8;1509863,689;5034008,7887;509835,7916;5033988,7619;1015879,9378;5694129,8822;45,459356;9,125805;0;184956;0
6645;"";"7";8;1509938,3286;5034266,1421;509910,4287;5034246,1107;1015986,7862;5694497,3578;45,461671;9,126765;0;184957;0
6646;"";"6";8;1510587,6139;5033039,5369;510559,7069;5033019,5314;1016908,3511;5692743,7166;45,450621;9,135043;0;186333;0
6647;"";"7";8;1510249,8757;5034289,5976;510221,9698;5034269,5671;1016430,4399;5694530,155;45,461878;9,13075;0;184958;0
6648;"";"7";8;1510565,6662;5034335,971;510537,7542;5034315,9409;1016880,1935;5694595,6603;45,462291;9,13479;0;184959;0
6649;"";"6";8;1510212,0597;5034045,866;510184,1556;5034025,84;1016376,0341;5694182,0576;45,459685;9,130261;0;184960;0
6650;"";"6";8;1510325,8302;5033936,3984;510297,9244;5033916,3749;1016537,767;5694025,4169;45,458698;9,131714;0;186334;0
6651;"";"6";8;1510332,3936;5034012,6102;510304,4874;5033992,5853;1016547,2894;5694134,2713;45,459383;9,1318;0;185192;0
6652;"";"6";8;1509965,4092;5034150,577;509937,5093;5034130,5479;1016025,0857;5694332,2043;45,460631;9,127109;0;185193;0
6653;"";"7";8;1510445,2463;5034395,7135;510417,3363;5034375,6818;1016708,8712;5694681,2947;45,46283;9,133251;0;186383;0
6654;"";"7";8;1511245,4149;5034721,0207;511217,4885;5034700,9862;1017849,0474;5695144,0804;45,465746;9,143494;0;186384;0
6655;"";"7";8;1511123,35;5034429,539;511095,4271;5034409,5095;1017674,5004;5694727,9642;45,463124;9,141926;0;185194;0
6656;"";"6";8;1510091,4829;5033921,1002;510063,5816;5033901,076;1016204,0719;5694004,1042;45,458563;9,128716;0;185195;0
6657;"";"7";8;1511167,5527;5034308,488;511139,6294;5034288,461;1017737,1356;5694554,9189;45,462034;9,142488;0;185196;0
6658;"";"6";8;1509486,8608;5033740,1294;509458,9717;5033720,1062;1015342,8349;5693746,9283;45,456943;9,12098;0;185197;0
6659;"";"6";8;1509418,9352;5033577,6783;509391,048;5033557,6578;1015245,7817;5693515,021;45,455481;9,120108;0;185198;0
6660;"";"6";8;1509350,7957;5033500,7378;509322,9101;5033480,7185;1015148,6092;5693405,2623;45,45479;9,119235;0;185199;0
6661;"";"6";8;1509347,052;5033386,8569;509319,167;5033366,8397;1015143,0397;5693242,6031;45,453765;9,119185;0;186385;0
6662;"";"6";8;1509484,4564;5033453,7999;509456,5685;5033433,782;1015338,8;5693337,9316;45,454366;9,120944;0;185200;0
6663;"";"6";8;1509479,5162;5033331,2439;509451,6289;5033311,2283;1015331,5052;5693162,8851;45,453262;9,120878;0;185201;0
6664;"";"6";8;1509761,9664;5032793,6838;509734,076;5032773,6795;1015732,4334;5692394,4688;45,44842;9,12448;0;185202;0
6665;"";"7";8;1508691,9852;5033997,6067;508664,11;5033977,5752;1014211,6408;5694116,3649;45,459271;9,110818;0;185203;0
6666;"";"7";8;1508670,2231;5034046,9959;508642,3481;5034026,9634;1014180,7523;5694186,9614;45,459715;9,110541;0;186386;0
6667;"";"6";8;1510013,9161;5033467,3039;509986,0181;5033447,288;1016092,6099;5693356,0543;45,45448;9,127715;0;186515;0
6668;"";"6";8;1509851,8915;5033545,5916;509823,9963;5033525,5735;1015862,1126;5693468,2449;45,455187;9,125645;0;186387;0
6669;"";"6";8;1510791,1956;5033941,4422;510763,281;5033921,4205;1017200,3596;5694031,5109;45,458736;9,137666;0;185204;0
6670;"";"7";8;1509456,1124;5034143,6891;509428,2221;5034123,658;1015299,9166;5694323,4825;45,460576;9,120594;0;185205;0
6671;"";"7";8;1509740,2808;5033867,7386;509712,3864;5033847,714;1015703,9195;5693928,6646;45,458088;9,124224;0;185206;0
6672;"";"6";8;1509649,4045;5033613,1764;509621,5128;5033593,1562;1015573,9792;5693565,231;45,455798;9,123056;0;185207;0
6673;"";"6";8;1510496,5888;5033885,2161;510468,68;5033865,1943;1016780,7695;5693951,901;45,458234;9,133897;0;185208;0
6674;"";"6";8;1510500,6569;5033606,4075;510472,7492;5033586,3909;1016785,9018;5693553,6235;45,455725;9,133943;0;185209;0
6675;"";"6";8;1511123,4585;5033679,5837;511095,5387;5033659,5684;1017672,7742;5693656,6287;45,456374;9,14191;0;186388;0
6676;"";"7";8;1508089,8306;5034067,0518;508061,9665;5034047,0165;1013354,4188;5694216,7104;45,459903;9,103118;0;185210;0
6677;"";"6";8;1511525,0625;5033850,6313;511497,1344;5033830,6144;1018244,9927;5693899,9358;45,457907;9,14705;0;185211;0
6678;"";"6";8;1510266,5706;5033267,2677;510238,6687;5033247,2566;1016451,8463;5693069,7478;45,452676;9,130942;0;185212;0
6679;"";"6";8;1510391,5838;5033161,4588;510363,68;5033141,4502;1016629,5715;5692918,3246;45,451721;9,132539;0;186389;0
6680;"";"6";8;1510286,2128;5033115,6568;510258,3112;5033095,6487;1016479,4583;5692853,1507;45,451311;9,13119;0;185213;0
6681;"";"6";8;1510305,8046;5033147,9967;510277,9024;5033127,988;1016507,4242;5692899,2969;45,451601;9,131442;0;185214;0
6682;"";"6";8;1510237,9254;5033105,2673;510210,0247;5033085,2592;1016410,6924;5692838,4231;45,451218;9,130573;0;185215;0
6683;"";"6";8;1510398,5166;5032977,0561;510370,6134;5032957,051;1016639,0092;5692654,924;45,450061;9,132624;0;185216;0
6684;"";"6";8;1510466,93;5032934,2331;510439,0257;5032914,2291;1016736,2993;5692593,5992;45,449675;9,133498;0;186390;0
6685;"";"6";8;1510324,9706;5032907,6387;510297,0691;5032887,6347;1016534,15;5692555,9487;45,449438;9,131682;0;186391;0
6686;"";"6";8;1510028,3454;5033105,0173;510000,4487;5033085,0083;1016112,3343;5692838,546;45,451219;9,127892;0;185217;0
6687;"";"6";8;1510102,8799;5032876,5442;510074,9827;5032856,5399;1016217,9215;5692512,0499;45,449161;9,128841;0;185218;0
6688;"";"6";8;1509964,391;5032869,6797;509936,4965;5032849,6749;1016020,7609;5692502,5595;45,449101;9,12707;0;185219;0
6689;"";"6";8;1510255,6564;5032916,5658;510227,7562;5032896,5613;1016435,4983;5692568,8602;45,449519;9,130795;0;185220;0
6690;"";"6";8;1510244,5032;5033205,1818;510216,6019;5033185,1717;1016420,287;5692981,1187;45,452117;9,130659;0;186392;0
6691;"";"6";8;1509970,4797;5033319,1196;509942,5832;5033299,1063;1016030,4376;5693144,4883;45,453147;9,127157;0;185221;0
6692;"";"6";8;1509886,7995;5033436,3953;509858,9041;5033416,3794;1015911,5678;5693312,1903;45,454203;9,126089;0;185222;0
6693;"";"6";8;1510116,0272;5033416,4304;510088,1275;5033396,4158;1016237,8674;5693283,1545;45,45402;9,12902;0;185223;0
6694;"";"6";8;1510138,0302;5033866,2652;510110,1282;5033846,2422;1016270,2198;5693925,6661;45,458069;9,129311;0;186393;0
6695;"";"7";8;1508525,7158;5034233,7823;508497,8427;5034213,7457;1013975,3595;5694454,0766;45,461398;9,108696;0;186394;0
6696;"";"7";8;1508859,88;5034258,1275;508832,0005;5034238,0918;1014451,2092;5694488,1993;45,461613;9,11297;0;185224;0
6697;"";"7";8;1507571,5212;5033967,1997;507543,6673;5033947,1641;1012616,2708;5694074,9851;45,45901;9,096487;0;185225;0
6698;"";"7";8;1507980,167;5034182,9705;507952,3044;5034162,9325;1013198,486;5694382,5051;45,460948;9,101717;0;185226;0
6699;"";"7";8;1507690,4035;5033931,5677;507662,5475;5033911,5333;1012785,4732;5694023,8797;45,458688;9,098007;0;185227;0
6700;"";"7";8;1507491,9096;5034649,8555;507464,0543;5034629,8066;1012504,0706;5695050,3577;45,465155;9,095479;0;185228;0
6701;"";"7";8;1508619,0694;5033920,9051;508591,1959;5033900,8748;1014107,6744;5694006,9382;45,458581;9,109884;0;185229;0
6702;"";"7";8;1508918,9547;5033948,733;508891,0754;5033928,7034;1014534,702;5694046,0966;45,458828;9,11372;0;185230;0
6703;"";"7";8;1508963,9967;5034418,6241;508936,1146;5034398,5858;1014599,7809;5694717,2749;45,463057;9,114305;0;186395;0
6704;"";"7";8;1509156,9683;5034429,1118;509129,0825;5034409,0741;1014874,5739;5694731,8627;45,463149;9,116773;0;185231;0
6705;"";"6";8;1509210,9981;5033446,8051;509183,1154;5033426,7862;1014949,4692;5693328,5178;45,454306;9,117446;0;185232;0
6706;"";"6";8;1508834,8826;5033289,9404;508807,0076;5033269,9229;1014413,6907;5693105,2219;45,452899;9,112633;0;185233;0
6707;"";"6";8;1509386,1832;5032770,3846;509358,3;5032750,3792;1015197,4465;5692362,0045;45,448215;9,119674;0;185234;0
6708;"";"6";8;1510223,0966;5033312,0506;510195,1954;5033292,0385;1016390,0584;5693133,8147;45,453079;9,130387;0;185235;0
6709;"";"7";8;1508460,9637;5033510,3805;508433,0949;5033490,3573;1013881,7844;5693420,8259;45,454888;9,107855;0;185236;0
6710;"";"6";8;1510709,082;5033109,3086;510681,1724;5033089,3023;1017081,4392;5692843,08;45,451247;9,136598;0;186396;0
6711;"";"6";8;1510972,9937;5032857,0387;510945,0801;5032837,0383;1017456,5195;5692482,1185;45,448972;9,139967;0;186397;0
6712;"";"7";8;1508508,9717;5033674,1792;508481,1013;5033654,1531;1013950,4465;5693654,709;45,456362;9,108472;0;185237;0
6713;"";"6";8;1510791,0423;5032932,0266;510763,1319;5032912,024;1017197,6867;5692589,6691;45,44965;9,137642;0;185238;0
6714;"";"7";8;1505686,0719;5033078,8392;505658,2573;5033058,8125;1009930,643;5692808,8535;45,451031;9,072361;0;185239;0
6715;"";"7";8;1505539,7755;5032843,4762;505511,9646;5032823,4534;1009722,0838;5692472,8716;45,448914;9,070488;0;185240;0
6716;"";"6";8;1510868,8652;5033117,7867;510840,9526;5033097,781;1017308,927;5692854,7998;45,451321;9,138642;0;185241;0
6717;"";"6";8;1510240,0165;5033672,5094;510212,1134;5033652,4905;1016414,9778;5693648,6571;45,456324;9,130611;0;185242;0
6718;"";"6";8;1510231,4442;5033501,4597;510203,542;5033481,444;1016402,3789;5693404,3448;45,454784;9,130498;0;185243;0
6719;"";"7";8;1505556,7348;5033332,8858;505528,9216;5033312,8538;1009746,8359;5693171,8834;45,453319;9,07071;0;186398;0
6720;"";"7";8;1503869,3953;5034051,8662;503841,6109;5034031,8135;1007345,2711;5694200,7016;45,459802;9,049137;0;186399;0
6721;"";"7";8;1504859,133;5033967,338;504831,3303;5033947,2911;1008754,3837;5694078,9812;45,459035;9,061795;0;185244;0
6722;"";"7";8;1508666,3192;5033810,2392;508638,4453;5033790,2111;1014174,732;5693848,7606;45,457584;9,110487;0;186516;0
6723;"";"7";8;1508778,2087;5033890,0071;508750,3323;5033869,978;1014334,1932;5693962,4877;45,458301;9,111919;0;185245;0
6724;"";"7";8;1504646,8121;5033282,1783;504619,0163;5033262,1434;1008451,3691;5693100,498;45,452869;9,059073;0;185796;0
6725;"";"7";8;1504675,5679;5031502,9881;504647,779;5031482,987;1008490,4457;5690559,4954;45,436855;9,059424;0;185246;0
6726;"";"7";8;1505284,6782;5031808,9791;505256,8765;5031788,9747;1009357,7173;5690995,768;45,439605;9,067215;0;185247;0
6727;"";"7";8;1505539,434;5032907,9193;505511,6229;5032887,8953;1009721,6778;5692564,9143;45,449494;9,070484;0;186400;0
6728;"";"7";8;1506452,6128;5034028,1874;506424,7797;5034008,146;1011023,2625;5694163,8771;45,45957;9,082176;0;185248;0
6729;"";"7";8;1506273,0006;5034209,5503;506245,1702;5034189,5047;1010767,7845;5694423,2208;45,461204;9,079881;0;185249;0
6730;"";"7";8;1505043,1482;5037759,0477;505015,3262;5037738,9299;1009020,6733;5699496,9245;45,493163;9,064187;0;185250;0
6732;"";"7";8;1506059,2485;5037798,8158;506031,4071;5037778,7015;1010468,321;5699552,4963;45,493513;9,077191;0;186401;0
6733;"";"7";8;1505769,7256;5037741,1383;505741,89;5037721,0238;1010055,7731;5699470,4397;45,492996;9,073485;0;185252;0
6734;"";"7";8;1505870,1476;5037742,0382;505842,31;5037721,9241;1010198,8406;5699471,5942;45,493003;9,074771;0;185253;0
6735;"";"7";8;1506193,9257;5037862,2426;506166,0816;5037842,1276;1010660,2793;5699642,9717;45,494083;9,078916;0;186402;0
6736;"";"8";8;1507710,6562;5038106,4342;507682,7824;5038086,3209;1012821,5572;5699989,6424;45,496266;9,098331;0;185254;0
6737;"";"8";8;1508817,7394;5037519,6175;508789,8471;5037499,5199;1014397,6879;5699148,7861;45,490971;9,112489;0;185255;0
6738;"";"8";8;1507797,906;5037640,526;507770,0325;5037620,4219;1012945,046;5699323,521;45,492071;9,09944;0;185256;0
6739;"";"8";8;1507833,5408;5037570,0753;507805,6669;5037549,9727;1012995,6879;5699222,7601;45,491436;9,099895;0;185257;0
6740;"";"8";8;1507469,9694;5037440,735;507442,1029;5037420,6333;1012477,5222;5699038,521;45,490276;9,09524;0;186403;0
6741;"";"8";8;1507815,651;5037500,6895;507787,7778;5037480,5882;1012970,0798;5699123,6172;45,490812;9,099665;0;185258;0
6742;"";"8";8;1507965,3681;5037344,0294;507937,4926;5037323,9316;1013183,0848;5698899,4363;45,4894;9,101579;0;185259;0
6743;"";"8";8;1508035,7802;5037445,8177;508007,903;5037425,7183;1013283,5755;5699044,794;45,490316;9,102481;0;185260;0
6744;"";"7";8;1508138,9827;5036250,325;508111,1085;5036230,2486;1013428,4034;5697336,0473;45,479554;9,103782;0;186404;0
6745;"";"7";8;1508999,2887;5036415,229;508971,3976;5036395,153;1014654,0818;5697570,0363;45,481028;9,114793;0;185261;0
6746;"";"8";8;1508120,8193;5037738,4152;508092,9393;5037718,3106;1013405,2564;5699462,8583;45,492948;9,103574;0;185262;0
6747;"";"8";8;1508234,9536;5037754,2093;508207,0714;5037734,1049;1013567,8871;5699485,2228;45,493089;9,105035;0;186405;0
6748;"";"7";8;1506670,9812;5034663,812;506643,1414;5034643,7595;1011335,1306;5695071,6087;45,465289;9,084978;0;185263;0
6749;"";"8";8;1508288,3745;5037558,3928;508260,4921;5037538,2923;1013643,6274;5699205,2328;45,491326;9,105716;0;185264;0
6750;"";"7";8;1505758,3635;5033422,5935;505730,5461;5033402,5607;1010034,0011;5693299,7638;45,454125;9,07329;0;185265;0
6751;"";"7";8;1506792,6658;5033994,1865;506764,8265;5033974,1472;1011507,3813;5694114,7982;45,459261;9,086525;0;186406;0
6752;"";"7";8;1506861,5539;5034166,4855;506833,7125;5034146,4432;1011605,73;5694360,8285;45,460811;9,087409;0;186407;0
6753;"";"7";8;1506966,3261;5035105,9368;506938,4789;5035085,8771;1011756,3806;5695702,8285;45,469266;9,088762;0;185266;0
6754;"";"7";8;1507038,2714;5034993,8969;507010,4233;5034973,8397;1011858,6572;5695542,6367;45,468257;9,089681;0;185267;0
6755;"";"7";8;1507129,1112;5034972,2664;507101,2614;5034952,21;1011987,9809;5695511,587;45,468061;9,090843;0;185268;0
6756;"";"7";8;1507174,1738;5034650,1866;507146,3245;5034630,1365;1012051,6313;5695051,3567;45,465162;9,091414;0;185269;0
6757;"";"7";8;1507069,3394;5034799,9934;507041,4915;5034779,94;1011902,5905;5695265,5522;45,466511;9,090076;0;186408;0
6758;"";"7";8;1507084,2319;5034762,5974;507056,3839;5034742,5447;1011923,7377;5695212,1007;45,466174;9,090266;0;185270;0
6759;"";"7";8;1507091,1731;5034682,2627;507063,3253;5034662,2116;1011933,4937;5695097,3165;45,465451;9,090353;0;185271;0
6760;"";"7";8;1507240,21;5034810,8559;507212,3588;5034790,8029;1012145,9252;5695280,7956;45,466607;9,092262;0;185272;0
6761;"";"7";8;1507199,3195;5034866,196;507171,4689;5034846,1419;1012087,7874;5695359,9274;45,467106;9,091739;0;185273;0
6762;"";"7";8;1507259,6726;5034625,8196;507231,8218;5034605,7703;1012173,3375;5695016,4051;45,464941;9,092508;0;185274;0
6763;"";"7";8;1507322,7496;5034589,446;507294,8978;5034569,3976;1012263,0958;5694964,3357;45,464613;9,093314;0;186409;0
6764;"";"7";8;1507297,7643;5034693,9756;507269,9125;5034673,9251;1012227,6899;5695113,7151;45,465554;9,092996;0;185275;0
6765;"";"7";8;1507242,7712;5034334,5572;507214,922;5034314,5133;1012148,7965;5694600,3259;45,46232;9,092287;0;185276;0
6766;"";"7";8;1507370,3945;5034365,7162;507342,5427;5034345,6723;1012330,5682;5694644,6294;45,462599;9,09392;0;185277;0
6767;"";"7";8;1507308,3417;5034310,9661;507280,4913;5034290,9229;1012242,1221;5694566,5161;45,462107;9,093126;0;186410;0
6768;"";"7";8;1507188,8378;5034348,1989;507160,9895;5034328,1545;1012072,0239;5694619,9023;45,462443;9,091598;0;185278;0
6769;"";"7";8;1507454,3741;5034320,2741;507426,5209;5034300,2313;1012450,0693;5694579,5702;45,462189;9,094994;0;185279;0
6770;"";"7";8;1507133,7767;5034298,9211;507105,9297;5034278,8774;1011993,5444;5694549,5931;45,462;9,090893;0;185280;0
6771;"";"7";8;1507197,885;5034030,0964;507170,0379;5034010,0581;1012084,3912;5694165,4571;45,45958;9,091709;0;186411;0
6772;"";"7";8;1507205,0371;5034241,7597;507177,189;5034221,7174;1012094,9174;5694467,818;45,461485;9,091803;0;186412;0
6773;"";"7";8;1507162,8199;5034435,9576;507134,9717;5034415,9115;1012035,1188;5694745,3176;45,463233;9,091266;0;185281;0
6774;"";"7";8;1506982,8925;5034316,5872;506955,0482;5034296,5425;1011778,7325;5694575,071;45,462161;9,088963;0;185282;0
6775;"";"7";8;1507043,2461;5034055,2498;507015,4018;5034035,2103;1011864,2547;5694201,6379;45,459808;9,089731;0;185283;0
6776;"";"7";8;1507034,4029;5034175,3198;507006,5583;5034155,278;1011851,8535;5694373,1779;45,460889;9,08962;0;185284;0
6777;"";"7";8;1507270,5294;5034004,9074;507242,681;5033984,8699;1012187,7818;5694129,3554;45,459352;9,092638;0;185797;0
6778;"";"7";8;1507329,2228;5033989,5609;507301,3734;5033969,5239;1012271,3244;5694107,3359;45,459214;9,093388;0;185285;0
6779;"";"7";8;1507468,2198;5034094,5917;507440,3673;5034074,5532;1012469,4048;5694257,1437;45,460158;9,095167;0;186413;0
6780;"";"7";8;1506412,9765;5034839,2691;506385,1408;5034819,2122;1010967,9967;5695322,6638;45,466871;9,08168;0;185286;0
6781;"";"7";8;1506764,223;5034678,5571;506736,3814;5034658,5047;1011467,925;5695092,5334;45,465421;9,086171;0;185287;0
6782;"";"7";8;1506949,257;5034544,1294;506921,4124;5034524,0804;1011731,1953;5694900,1955;45,464209;9,088536;0;185288;0
6783;"";"7";8;1506596,2644;5034389,0873;506568,4271;5034369,0396;1011228,33;5694679,2369;45,462817;9,084019;0;185289;0
6784;"";"7";8;1505991,6129;5034305,9433;505963,7874;5034285,8947;1010367,26;5694561,3149;45,462074;9,076284;0;186414;0
6785;"";"7";8;1505067,327;5033706,7308;505039,5214;5033686,6897;1009050,5136;5693706,4746;45,456688;9,064455;0;185290;0
6786;"";"7";8;1506862,9244;5034478,7403;506835,0817;5034458,6921;1011608,1632;5694806,9125;45,463622;9,087431;0;185291;0
6787;"";"7";8;1506932,7133;5034334,6362;506904,8699;5034314,591;1011707,3118;5694600,9346;45,462324;9,088321;0;185292;0
6788;"";"7";8;1505646,0784;5033255,0245;505618,2638;5033234,9943;1009873,9316;5693060,5564;45,452618;9,071852;0;186415;0
6789;"";"7";8;1507622,3029;5032858,0409;507594,4526;5032838,0265;1012686,6723;5692490,586;45,449026;9,097119;0;186416;0
6790;"";"7";8;1506125,3046;5034342,3699;506097,4764;5034322,3212;1010557,6701;5694613,1714;45,462401;9,077994;0;185293;0
6791;"";"7";8;1507416,9372;5034089,8624;507389,0857;5034069,8238;1012396,3795;5694250,4738;45,460116;9,094511;0;185294;0
6792;"";"7";8;1506948,1415;5033999,3571;506920,2992;5033979,3183;1011728,756;5694121,9436;45,459306;9,088514;0;185295;0
6793;"";"7";8;1506797,3245;5034037,1323;506769,4849;5034017,0922;1011514,08;5694176,1403;45,459647;9,086586;0;185296;0
6794;"";"7";8;1506810,9283;5033789,7462;506783,0895;5033769,7108;1011533,0706;5693822,7272;45,45742;9,086756;0;185297;0
6795;"";"7";8;1506924,2768;5033883,88;506896,4354;5033863,8433;1011694,5976;5693957,0207;45,458267;9,088207;0;185298;0
6796;"";"7";8;1506877,6648;5033920,7363;506849,8241;5033900,6987;1011628,2895;5694009,7424;45,458599;9,087612;0;185299;0
6797;"";"7";8;1506722,3145;5034010,4444;506694,4764;5033990,4045;1011407,2396;5694138,1301;45,459408;9,085626;0;186417;0
6798;"";"7";8;1506703,8754;5034059,5362;506676,0375;5034039,4953;1011381,0599;5694208,2873;45,45985;9,085391;0;185300;0
6799;"";"7";8;1506691,6408;5034123,8817;506663,8028;5034103,8394;1011363,7368;5694300,2261;45,460429;9,085235;0;185301;0
6800;"";"7";8;1505548,5677;5033229,6992;505520,7551;5033209,6691;1009735,0805;5693024,5057;45,45239;9,070605;0;185302;0
6801;"";"6";8;1509636,057;5033558,2579;509608,1658;5033538,2386;1015554,857;5693486,8129;45,455304;9,122884;0;186418;0
6802;"";"6";8;1509593,7462;5033262,913;509565,857;5033242,8992;1015493,981;5693065,0377;45,452646;9,122338;0;185303;0
6803;"";"6";8;1509785,0643;5032934,1176;509757,1729;5032914,1108;1015765,6234;5692594,9945;45,449684;9,124778;0;185304;0
6804;"";"6";8;1509630,2755;5032990,6371;509602,3868;5032970,6286;1015545,3949;5692676,0601;45,450195;9,122799;0;185305;0
6805;"";"6";8;1509799,29;5033047,5812;509771,3979;5033027,5724;1015786,1249;5692757,0224;45,450705;9,124962;0;185798;0
6806;"";"7";8;1506941,6282;5033820,6042;506913,7868;5033800,5688;1011719,2034;5693866,6047;45,457697;9,088428;0;186419;0
6807;"";"7";8;1507016,0723;5033803,1811;506988,2295;5033783,1463;1011825,1666;5693841,5989;45,457539;9,08938;0;186420;0
6808;"";"7";8;1507227,8194;5033820,515;507199,9726;5033800,4807;1012126,6715;5693866,0199;45,457693;9,092089;0;185306;0
6809;"";"6";8;1510540,0013;5033570,4811;510512,093;5033550,4654;1016841,8315;5693502,2117;45,455401;9,134446;0;185307;0
6810;"";"6";8;1510772,2821;5033557,8635;510744,3695;5033537,849;1017172,4996;5693483,6288;45,455284;9,137416;0;185308;0
6811;"";"7";8;1508447,8192;5034184,8539;508419,9478;5034164,8179;1013864,353;5694384,3283;45,460959;9,107698;0;185309;0
6812;"";"6";8;1508937,2822;5032625,0428;508909,4081;5032605,0383;1014558,1336;5692155,352;45,446913;9,113931;0;186421;0
6813;"";"6";8;1510523,1678;5033685,5805;510495,2593;5033665,5625;1016818,1385;5693666,6639;45,456437;9,134233;0;186422;0
6814;"";"6";8;1510785,4946;5033902,7587;510757,5802;5033882,7378;1017192,1485;5693976,2654;45,458388;9,137593;0;185310;0
6815;"";"6";8;1510821,0706;5033774,6961;510793,1561;5033754,6777;1017242,4885;5693793,2431;45,457235;9,138045;0;185311;0
6816;"";"6";8;1511231,3986;5033636,9969;511203,477;5033616,9828;1017826,3436;5693595,5229;45,455989;9,14329;0;185312;0
6817;"";"6";8;1511313,5101;5033661,9321;511285,5868;5033641,9179;1017943,3106;5693630,9321;45,456212;9,14434;0;185313;0
6818;"";"6";8;1511460,8968;5033646,6085;511432,9708;5033626,5952;1018153,1087;5693608,6637;45,456072;9,146225;0;185314;0
6819;"";"6";8;1511246,9246;5033353,7217;511219,0039;5033333,7131;1017847,7301;5693190,8517;45,453439;9,143482;0;186423;0
6820;"";"6";8;1511249,523;5033488,1532;511221,6017;5033468,142;1017851,7702;5693382,8655;45,454649;9,143518;0;186424;0
6821;"";"6";8;1511392,2;5033477,5223;511364,2759;5033457,5119;1018054,8695;5693367,315;45,454551;9,145342;0;185315;0
6822;"";"6";8;1511542,2705;5033400,1092;511514,344;5033380,1009;1018268,3206;5693256,3495;45,453851;9,14726;0;185316;0
6823;"";"6";8;1511509,9906;5033590,4801;511482,0639;5033570,4681;1018222,8588;5693528,3604;45,455566;9,146852;0;185317;0
6824;"";"6";8;1511557,8412;5033481,3592;511529,914;5033461,3494;1018290,6996;5693372,3657;45,454583;9,147461;0;185318;0
6825;"";"7";8;1506447,3776;5033477,8707;506419,5469;5033457,8397;1011015,0116;5693377,7747;45,454617;9,082102;0;186425;0
6826;"";"7";8;1506346,1677;5033441,4534;506318,3391;5033421,4226;1010870,8687;5693325,9019;45,45429;9,080808;0;186426;0
6827;"";"7";8;1506570,8666;5033354,3099;506543,0341;5033334,2818;1011190,6387;5693201,1003;45,453503;9,08368;0;185319;0
6828;"";"7";8;1506463,4133;5033303,3902;506435,5831;5033283,3625;1011037,5882;5693128,5257;45,453046;9,082305;0;185320;0
6829;"";"7";8;1506245,1788;5033204,1167;506217,3531;5033184,09;1010726,7604;5692987,0403;45,452154;9,079513;0;185321;0
6830;"";"7";8;1506576,1424;5033251,7953;506548,3103;5033231,7691;1011197,9983;5693054,664;45,452581;9,083746;0;185322;0
6831;"";"7";8;1506396,3549;5033092,2961;506368,5268;5033072,2721;1010941,8176;5692827,108;45,451147;9,081445;0;185323;0
6832;"";"7";8;1508857,055;5035180,7419;508829,1717;5035160,6888;1014449,0274;5695806,3301;45,469918;9,112951;0;185324;0
6833;"";"7";8;1508929,8054;5034768,3378;508901,9225;5034748,2927;1014551,7994;5695216,9646;45,466205;9,113874;0;186427;0
6834;"";"6";8;1511391,315;5033585,2873;511363,3905;5033565,2749;1018053,8863;5693521,2503;45,455521;9,145334;0;185325;0
6835;"";"7";8;1508810,2887;5034832,1835;508782,4078;5034812,1367;1014381,7373;5695308,4207;45,466781;9,112346;0;185326;0
6836;"";"7";8;1506662,8205;5034194,1169;506634,9828;5034174,0732;1011322,8067;5694400,6047;45,461062;9,084867;0;185327;0
6837;"";"7";8;1506992,1609;5034724,9183;506964,3148;5034704,866;1011792,5716;5695158,4152;45,465836;9,089087;0;185328;0
